Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Campos;7-RO-155D-RJS;7RO155DRJS;RONCADOR;Petrobras;4.80E+14;2023/07;1532037;0;1532037;40226;0;40226;124543;14957402;PETROBRAS 62;UEP;73;2022/10;Roncador;23.4;< 290ºC;0.3018;290ºC a 380ºC;0.153;> 380ºC;0.5452;8323526;66451;424706;0.75251;151584;0.35485;0.43859;0.28613;0.1949;0.085;0.03434;0.01222;0;0;0.60413;159407;204056;53290046;389036964;04/09/2023 02:36
Rio de Janeiro;Campos;7-RO-46HP-RJS;7RO46HPRJS;RONCADOR;Petrobras;4.80E+14;2023/07;85249498;0;85249498;700079;0;700079;2167527;106142707;PETROBRAS 54;UEP;715;2022/10;Roncador;23.4;< 290ºC;0.3018;290ºC a 380ºC;0.153;> 380ºC;0.5452;8323526;66451;424706;0.75251;151584;0.35485;0.43859;0.28613;0.1949;0.085;0.03434;0.01222;0;0;0.60413;159407;204056;53290046;389036964;04/09/2023 02:36
São Paulo;Santos;7-SPH-7D-SPS;7SPH7DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;277896;0;277896;10406;0;10406;18214;55245;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-3-SPS;7SPH3SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;526254;0;526254;23645;0;23645;41388;21091;FPSO CIDADE DE SÃO PAULO;UEP;688;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-2D-SPS;7SPH2DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;273049;0;273049;0.9325;0;0.9325;16323;115499;FPSO CIDADE DE SÃO PAULO;UEP;691;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-16D-SPS;7SPH16DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;197317;0;197317;0.9561;0;0.9561;16735;134975;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-8-SPS;7SPH8SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;583601;0;583601;19848;0;19848;34742;25277;FPSO CIDADE DE ILHA BELA;UEP;707;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-1-SPS;7SPH1SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;213916;0;213916;0.6996;0;0.6996;12245;193846;FPSO CIDADE DE SÃO PAULO;UEP;701;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-5-SPS;7SPH5SPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;290814;0;290814;14211;0;14211;24874;16022;FPSO CIDADE DE SÃO PAULO;UEP;626;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-4D-SPS;7SPH4DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;371204;0;371204;12699;0;12699;22228;156979;FPSO CIDADE DE SÃO PAULO;UEP;689;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;NORDESTE DE SAPINHOÁ;Petrobras;4.86E+14;2023/07;351176;0;351176;42258;0;42258;73968;105843;FPSO CIDADE DE ILHA BELA;UEP;716;2023/02;Sapinhoá;30.1;< 270ºC;0.341;270ºC a 458ºC;0.2791;> 458ºC;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;2888035;0;2888035;12952;0;12952;105161;0;Petrobras 75 (P-75);UEP;501;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;TAMBUATÁ;Petrobras;4.86E+16;2023/07;1697169;0;1697169;6395;0;6395;51923;0.017;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;3065698;0;3065698;115873;0;115873;94081;0.0306;Petrobras 77;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;296968745;0;296968745;12417746;0;12417746;10082382;0;Petrobras 77;UEP;541;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;271599348;0;271599348;11617445;0;11617445;9432591;0;Petrobras 76;UEP;531;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;313446438;0;313446438;15927747;0;15927747;12932269;0;Petrobras 75 (P-75);UEP;515;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;126607163;0;126607163;5220675;0;5220675;4238.84;0.3825;Petrobras 74 (P-74);UEP;497;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;194264702;0;194264702;7319952;0;7319952;5943313;19427;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;259391906;0;259391906;11537939;0;11537939;9368038;0;Petrobras 74 (P-74);UEP;524;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;254503829;0;254503829;13772288;0;13772288;11182181;0;Petrobras 75 (P-75);UEP;503;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;203857064;0;203857064;8009175;0;8009175;6502917;0;Petrobras 74 (P-74);UEP;528;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;330575744;0;330575744;14825377;0;14825377;12037219;0;Petrobras 75 (P-75);UEP;501;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;132545566;0;132545566;6971191;0;6971191;5660142;0;Petrobras 74 (P-74);UEP;481;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;350911261;0;350911261;13263261;0;13263261;10768885;35095;Petrobras 77;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;199087472;0;199087472;7475835;0;7475835;6069.88;79668;Petrobras 76;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-27HP-ESS;7JUB27HPESS;JUBARTE;Petrobras;4.80E+14;2023/07;3178817;0;3178817;243781;0;243781;755045;265863309;PETROBRAS 57;UEP;743;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BFR-10HP-ESS;7BFR10HPESS;JUBARTE;Petrobras;4.80E+14;2023/07;40417865;0;40417865;1275334;0;1275334;3950009;52405723;PETROBRAS 58;UEP;691;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS;JUBARTE;Petrobras;4.80E+14;2023/07;48372246;0;48372246;1672814;0;1672814;5181095;42580431;PETROBRAS 58;UEP;720;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BAZ-4-ESS;7BAZ4ESS;JUBARTE;Petrobras;4.80E+14;2023/07;20701211;0;20701211;667575;0;667575;2067635;61847535;FPSO CIDADE DE ANCHIETA;UEP;720;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;8-JUB-39-ESS;8JUB39ESS;JUBARTE;Petrobras;4.80E+14;2023/07;34026839;0;34026839;1132567;0;1132567;3507826;21762968;PETROBRAS 58;UEP;698;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-65H-ESS;7-JUB-65H-ESS;JUBARTE;Petrobras;4.80E+14;2023/07;59640214;0;59640214;1311023;0;1311023;4060546;159223;PETROBRAS 58;UEP;699;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Rio de Janeiro;Santos;9-ITP-1-RJS;9ITP1RJS;ITAPU;Petrobras;4.86E+16;2023/07;10109228;0;10109228;144382;0;144382;70.94;26332;PETROBRAS 71;UEP;33;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;7-ITP-3A-RJS;7-ITP-3A-RJS;ITAPU;Petrobras;4.86E+16;2023/07;209348529;0;209348529;3122404;0;3122404;1534154;308398;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-1116-RJS;1RJS704;ITAPU;Petrobras;4.86E+16;2023/07;258753769;0;258753769;383427;0;383427;1883.92;163298;PETROBRAS 71;UEP;385;2023/02;ITAPU;29.3;< 270ºC;0.3445;270ºC a 458ºC;0.2801;> 458ºC;0.3754;66463;16344;11087;1351;2648;0.343;0.425;0.207;0.133;0.048;0.006;0.001;0;0.007;0.846;0.091;199048;52691151;429510209;04/09/2023 02:36
Rio de Janeiro;Santos;9-ATP-1-RJS;9ATP1RJS;ATAPU;Petrobras;4.86E+16;2023/07;10047055;0;10047055;3376641;0;3376641;958482;148377;Petrobras 70;UEP;264;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Santos;7-OATP-1-RJS;7OATP1RJS;ATAPU;Petrobras;4.86E+14;2023/07;30546698;0;30546698;1065154;0;1065154;302351;92117;Petrobras 70;UEP;120;2023/02;ATAPU;27.7;< 270ºC;0.303;270ºC a 458ºC;0.266;> 458ºC;0.431;54984;8291;4872;0.692;1357;0.259;0.344;0.185;0.081;0.025;0.004;0.003;0;0;0.541;28362;20092;52915034;285034101;04/09/2023 02:36
Rio de Janeiro;Campos;7-PM-21D-RJS;7PM  0021D RJS;PAMPO;Trident Energy;4.80E+14;2023/07;779526;0;779526;44222;0;44222;135245;602981;PLATAFORMA DE PAMPO-1;UEP;632;;;;;;;;;;8226211;787834;418306;0.79106;107618;0.27389;0.26129;0.16516;0.10247;0.0304;0.00052;0;0;0;0.35143;262409;201665;53004315;389504123;04/09/2023 02:36
Rio de Janeiro;Santos;7-ATL-2HP-RJS;7-ATL-2HP-RJS;ATLANTA;Enauta Energia;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Petrojarl 1;UEP;0;2021/02;ATLANTA;13.9;< 290ºC;0.066;290ºC a 380ºC;0.934;> 380ºC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-ATL-4HB-RJS;7ATL4HBRJS;ATLANTA;Enauta Energia;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Petrojarl 1;UEP;0;2021/02;ATLANTA;13.9;< 290ºC;0.066;290ºC a 380ºC;0.934;> 380ºC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-ATL-5H-RJS;7ATL5HRJS;ATLANTA;Enauta Energia;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Petrojarl 1;UEP;0;2021/02;ATLANTA;13.9;< 290ºC;0.066;290ºC a 380ºC;0.934;> 380ºC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Campos;7-BO-25H-RJS;7BO25HRJS;BONITO;Trident Energy;4.80E+14;2023/07;1181217;0;1181217;12116;0;12116;371224;12148687;PLATAFORMA DE ENCHOVA;UEP;719;;;;;;;;;;7820947;1262652;56197;0.78628;122307;0.18818;0.20401;0.09418;0.05234;0.03002;0.00253;0;0;0;0.30912;0.65458;198946;5267893;412759033;04/09/2023 02:36
Rio de Janeiro;Campos;7-BO-21HP-RJS;7BO21HPRJS;BONITO;Trident Energy;4.80E+14;2023/07;1373353;0;1373353;125467;0;125467;384419;5057336;PLATAFORMA DE ENCHOVA;UEP;717;;;;;;;;;;7820947;1262652;56197;0.78628;122307;0.18818;0.20401;0.09418;0.05234;0.03002;0.00253;0;0;0;0.30912;0.65458;198946;5267893;412759033;04/09/2023 02:36
Rio de Janeiro;Campos;7-BO-23H-RJS;7BO23HRJS;BONITO;Trident Energy;4.80E+14;2023/07;5369272;0;5369272;38466;0;38466;117857;2927;PLATAFORMA DE ENCHOVA;UEP;713;;;;;;;;;;7820947;1262652;56197;0.78628;122307;0.18818;0.20401;0.09418;0.05234;0.03002;0.00253;0;0;0;0.30912;0.65458;198946;5267893;412759033;04/09/2023 02:36
Rio de Janeiro;Campos;7-BO-13H-RJS;7BO  0013H RJS;BONITO;Trident Energy;4.80E+14;2023/07;12746616;0;12746616;91161;0;91161;279309;1908241;PLATAFORMA DE ENCHOVA;UEP;715;;;;;;;;;;7820947;1262652;56197;0.78628;122307;0.18818;0.20401;0.09418;0.05234;0.03002;0.00253;0;0;0;0.30912;0.65458;198946;5267893;412759033;04/09/2023 02:36
Rio de Janeiro;Campos;7-BO-14D-RJS;7BO  0014D RJS;BONITO;Trident Energy;4.80E+14;2023/07;4360317;0;4360317;31226;0;31226;95673;3832191;PLATAFORMA DE ENCHOVA;UEP;712;;;;;;;;;;7820947;1262652;56197;0.78628;122307;0.18818;0.20401;0.09418;0.05234;0.03002;0.00253;0;0;0;0.30912;0.65458;198946;5267893;412759033;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-6HB-ESS;7JUB6HBESS;JUBARTE;Petrobras;4.80E+14;2023/07;11838165;0;11838165;89453;0;89453;277056;19943474;PETROBRAS 57;UEP;733;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-14HA-ESS;7JUB14HAESS;JUBARTE;Petrobras;4.80E+14;2023/07;18262569;0;18262569;150584;0;150584;466394;18217897;PETROBRAS 57;UEP;737;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-BFR-7-ESS;7BFR7ESS;JUBARTE;Petrobras;4.80E+14;2023/07;50471582;0;50471582;2115885;0;2115885;6553393;30837754;PETROBRAS 58;UEP;737;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Espírito Santo;Campos;7-JUB-51H-ESS;7JUB51HESS;JUBARTE;Petrobras;4.80E+14;2023/07;1958941;0;1958941;172855;0;172855;535371;242225378;PETROBRAS 57;UEP;744;2022/12;Parque das Baleias;24;< 290ºC;0.2822;290ºC a 380ºC;0.1474;> 380ºC;0.5704;81017;8.63;5034;0.961;1799;0.454;0.559;0.303;0.155;0.1;0.055;0.026;0;0.006;0.715;0.186;204402;53331601;400914179;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-66HP-RJS;BMC7B26A;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;12390319;0;12390319;15339;0;15339;47516;64322265;Peregrino B;UEP;683;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-55H-RJS;BMC7A28;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;2956612;0;2956612;28951;0;28951;89686;28571748;Peregrino A;UEP;743;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-56H-RJS;BMC7A15;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;0;0;0;0;0;0;0;0;Peregrino A;UEP;0;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-57H-RJS;BMC7A27;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;39245748;0;39245748;38271;0;38271;118556;18405003;Peregrino A;UEP;402;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-60H-RJS;BMC7A21;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;0;0;0;0;0;0;0;0;Peregrino A;UEP;0;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-62H-RJS;BMC7A6;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;0;0;0;0;0;0;0;0;Peregrino A;UEP;0;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-63H-RJS;BMC7A5;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;14785688;0;14785688;27244;0;27244;84397;104342048;Peregrino A;UEP;725;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
Rio de Janeiro;Campos;7-PRG-64HP-RJS;BMC7B30A;PEREGRINO;Equinor Brasil;4.86E+14;2023/07;19047105;0;19047105;37838;0;37838;117217;95865285;Peregrino B;UEP;706;2015/07;peregrino;13.42;< 290ºC;0.167;290ºC a 380ºC;0.1258;> 380ºC;0.7072;7455351;468604;593614;199917;323722;152198;151577;0.74366;0.44704;0.10268;0.00985;0.00011;0;0.11515;40203;111138;211244;54149998;370177046;04/09/2023 02:36
